end_list,start_list,value_list,start,end,value,multiply_value,indexResult
DB00317,DB00613,0.380693,DB00317,DB05424,0.823713,0.313581773109,0.0052906090165469885
DB00147,DB12298,0.402911,DB00147,DB00114,0.777844,0.313401903884,0.005276906141052858
DB00297,DB01618,0.313276,DB00297,DB01002,1.0,0.313276,0.0052673309327863965
DB00519,DB04996,0.319142,DB00519,DB00178,0.981481,0.313231809302,0.005263973363719503
DB00396,DB06718,0.368035,DB00396,DB06780,0.85105,0.31321618675,0.00526278677527429
DB00402,DB12980,0.313112,DB00402,DB01198,1.0,0.313112,0.0052548787463971266
DB00451,DB08846,0.312772,DB00451,DB00509,1.0,0.312772,0.0052291362709797964
DB00091,DB14057,0.374646,DB00091,DB11869,0.834727,0.312727131642,0.005225746494570827
DB00277,DB00911,0.341394,DB00277,DB01223,0.915811,0.312652380534,0.005220102895679821
DB00337,DB06733,0.352107,DB00337,DB00864,0.88759,0.31252665213,0.005210621292371167
DB00521,DB09204,0.408815,DB00521,DB01210,0.764093,0.312372679795,0.005199027994420859
DB00093,DB00314,0.333357,DB00093,DB00067,0.936103,0.312056487771,0.005175283401810123
DB00251,DB11637,0.363678,DB00251,DB01167,0.857644,0.311906254632,0.00516403121054539
DB00264,DB13861,0.376889,DB00264,DB00187,0.827329,0.3118111994809999,0.005156921598215475
DB00509,DB02417,0.311805,DB00509,DB00451,1.0,0.311805,0.0051564581754229375
DB00359,DB08912,0.385758,DB00359,DB00891,0.808138,0.311745698604,0.005152026923878969
DB00170,DB01927,0.436436,DB00170,DB04744,0.714286,0.311740124696,0.005151610570380179
DB00484,DB00964,0.5336,DB00484,DB00697,0.583559,0.3113870824,0.005125292755484341
DB00182,DB12758,0.311272,DB00182,DB01576,1.0,0.311272,0.005116736515945759
DB00440,DB04115,0.357917,DB00440,DB13795,0.869657,0.311265024469,0.0051162182513087625
DB00359,DB02365,0.3849,DB00359,DB00891,0.808138,0.3110523162,0.0051004341741340544
DB00351,DB05983,0.394614,DB00351,DB13981,0.788241,0.311050933974,0.00510033172983306
DB00301,DB12270,0.324971,DB00301,DB00485,0.956847,0.310947526437,0.005092672176718898
DB00523,DB02640,0.310881,DB00523,DB00755,1.0,0.310881,0.005087749200026398
DB00154,DB00460,0.310881,DB00154,DB14104,1.0,0.310881,0.005087749200026398
DB00234,DB06751,0.425532,DB00234,DB09185,0.730297,0.310764743004,0.005079155044621484
DB00419,DB08958,0.31053,DB00419,DB14872,1.0,0.31053,0.005061836418788846
DB00518,DB12245,0.39036,DB00518,DB04910,0.795238,0.31042910568,0.00505440688872585
DB00433,DB05549,0.347011,DB00433,DB12710,0.894427,0.310376007697,0.00505050033785944
DB00332,DB00757,0.348932,DB00332,DB13833,0.889499,0.310374665068,0.005050401587789085
DB00519,DB01411,0.316228,DB00519,DB00178,0.981481,0.310371773668,0.005050188931055016
DB00397,DB13231,0.310087,DB00397,DB01486,1.0,0.310087,0.005029278531635551
DB00154,DB03266,0.310087,DB00154,DB14104,1.0,0.310087,0.005029278531635551
DB00317,DB12172,0.376386,DB00317,DB05424,0.823713,0.310034041218,0.005025397313886301
DB00136,DB02169,0.344574,DB00136,DB01436,0.899423,0.309917780802,0.00501688505748758
DB00402,DB00203,0.309912,DB00402,DB01198,1.0,0.309912,0.005016462096872148
DB00402,DB00705,0.309912,DB00402,DB01198,1.0,0.309912,0.005016462096872148
DB00396,DB12415,0.363766,DB00396,DB06780,0.85105,0.3095830543,0.004992440025438147
DB00451,DB07101,0.309524,DB00451,DB00509,1.0,0.309524,0.004988136941370698
DB00367,DB00357,0.309426,DB00367,DB09389,1.0,0.309426,0.004981002392146739
DB00206,DB11363,0.345953,DB00206,DB01180,0.894179,0.309343907587,0.004975032058351932
DB00231,DB00845,0.357771,DB00231,DB13872,0.864263,0.309208237773,0.004965177418702259
DB00182,DB00483,0.309058,DB00182,DB01576,1.0,0.309058,0.004954282351954175
DB00565,DB12436,0.340646,DB00565,DB00732,0.906962,0.308952977452,0.004946677303143699
DB00357,DB00480,0.36799,DB00357,DB01437,0.839146,0.3087973365399999,0.0049354235255209804
DB00445,DB00615,0.308783,DB00445,DB00997,1.0,0.308783,0.004934387910884504
DB00443,DB03010,0.308607,DB00443,DB01234,1.0,0.308607,0.004921688156262535
DB00401,DB09220,0.344031,DB00401,DB01115,0.896854,0.308545578474,0.004917262117358966
DB00445,DB00400,0.30853,DB00445,DB00997,1.0,0.30853,0.004916140024527097
DB00445,DB12029,0.30853,DB00445,DB00997,1.0,0.30853,0.004916140024527097
DB00186,DB08604,0.359546,DB00186,DB00842,0.857215,0.3082082243899999,0.004893007597768036
DB00504,DB00947,0.37756,DB00504,DB14682,0.815942,0.3080670615199999,0.0048828862000722595
DB00266,DB13279,0.444444,DB00266,DB00946,0.693103,0.308045469732,0.004881339504627503
DB00266,DB07118,0.444444,DB00266,DB00946,0.693103,0.308045469732,0.004881339504627503
DB00443,DB05786,0.307957,DB00443,DB01234,1.0,0.307957,0.004875006091602405
DB00443,DB02587,0.30792,DB00443,DB01234,1.0,0.30792,0.004872359216762036
DB00443,DB06743,0.30792,DB00443,DB01234,1.0,0.30792,0.004872359216762036
DB00519,DB09027,0.313678,DB00519,DB00178,0.981481,0.307868997118,0.004868712450345501
DB00396,DB01339,0.361595,DB00396,DB06780,0.85105,0.30773542475,0.00485917194020114
DB00445,DB01204,0.307711,DB00445,DB00997,1.0,0.307711,0.004857428959135614
DB00523,DB12582,0.307692,DB00523,DB00982,1.0,0.307692,0.004856073431814194
DB00271,DB00659,0.363636,DB00271,DB09133,0.846114,0.307677510504,0.004855039897832625
DB00297,DB04862,0.307579,DB00297,DB01002,1.0,0.307579,0.004848017696208695
DB00504,DB11674,0.376867,DB00504,DB00854,0.815942,0.307501613714,0.004842506858243757
DB00376,DB00734,0.307414,DB00376,DB00387,1.0,0.307414,0.004836273593305982
DB00539,DB00545,0.361485,DB00539,DB00675,0.850033,0.307274179005,0.004826338993354328
DB00171,DB07780,0.371305,DB00171,DB00157,0.82734,0.3071954786999999,0.004820754152095008
DB00171,DB07841,0.371305,DB00171,DB00157,0.82734,0.3071954786999999,0.004820754152095008
DB00477,DB00608,0.346977,DB00477,DB00420,0.885316,0.3071842897319999,0.004819960553681612
DB00251,DB01127,0.358172,DB00251,DB01167,0.857644,0.307184066768,0.004819944740578236
DB00277,DB01099,0.334497,DB00277,DB01223,0.915811,0.306336032067,0.004760091859853878
DB00454,DB01424,0.382158,DB00454,DB00913,0.801486,0.306294286788,0.004757160569141173
DB00007,DB05381,0.319438,DB00007,DB06825,0.957357,0.305816205366,0.004723690540112841
DB00468,DB01273,0.305556,DB00468,DB00908,1.0,0.305556,0.004705551042873401
DB00251,DB00196,0.356182,DB00251,DB01167,0.857644,0.305477355208,0.004700079228686809
DB00401,DB04854,0.340503,DB00401,DB01115,0.896854,0.305381477562,0.004693415120350874
DB00178,DB06634,0.311086,DB00178,DB00519,0.981481,0.3053249983659999,0.00468949290125027
DB00519,DB13367,0.311046,DB00519,DB00178,0.981481,0.305285739126,0.004686768032683046
DB00445,DB08690,0.305234,DB00445,DB00997,1.0,0.305234,0.004683178855303802
DB00537,DB12224,0.381385,DB00537,DB01059,0.8,0.305108,0.004674447105455168
DB00104,DB06827,0.366883,DB00104,DB06791,0.831483,0.305056977489,0.004670914874479147
DB00509,DB09135,0.304997,DB00509,DB00451,1.0,0.304997,0.0046667653586857615
DB00468,DB00398,0.304886,DB00468,DB00908,1.0,0.304886,0.004659093446407743
DB00312,DB00380,0.36,DB00312,DB00599,0.84678,0.3048407999999999,0.004655972204066222
DB00233,DB01759,0.372194,DB00233,DB00244,0.818182,0.304522431308,0.004634033662008251
DB00233,DB02262,0.372194,DB00233,DB00244,0.818182,0.304522431308,0.004634033662008251
DB00341,DB00275,0.303915,DB00341,DB06282,1.0,0.303915,0.004592399414902063
DB00139,DB06792,0.377964,DB00139,DB03553,0.80403,0.30389439492,0.004590992238853431
DB00139,DB14509,0.377964,DB00139,DB03553,0.80403,0.30389439492,0.004590992238853431
DB00139,DB06724,0.377964,DB00139,DB03553,0.80403,0.30389439492,0.004590992238853431
DB00139,DB09460,0.377964,DB00139,DB03553,0.80403,0.30389439492,0.004590992238853431
DB00297,DB01221,0.303687,DB00297,DB01002,1.0,0.303687,0.004576847375319747
DB00297,DB00500,0.303687,DB00297,DB01002,1.0,0.303687,0.004576847375319747
DB00485,DB04845,0.317373,DB00485,DB00301,0.956847,0.303677402931,0.004576193653282088
DB00301,DB06201,0.317282,DB00301,DB00485,0.956847,0.303590329854,0.004570265832316903
DB00182,DB00382,0.303488,DB00182,DB01576,1.0,0.303488,0.004563306995143835
DB00482,DB06589,0.342368,DB00482,DB14059,0.886147,0.303388376096,0.004556540103213908
DB00401,DB00727,0.338255,DB00401,DB01115,0.896854,0.30336534977,0.004554977166724815
DB00505,DB08837,0.41833,DB00505,DB00376,0.724714,0.3031696076199999,0.004541707811667273
DB00297,DB04865,0.303022,DB00297,DB01002,1.0,0.303022,0.004531721420287415
DB00297,DB12521,0.303022,DB00297,DB01002,1.0,0.303022,0.004531721420287415
DB00178,DB12491,0.308607,DB00178,DB00519,0.981481,0.302891906967,0.004522934162666734
DB00178,DB12667,0.308607,DB00178,DB00519,0.981481,0.302891906967,0.004522934162666734
DB00359,DB05015,0.374634,DB00359,DB00891,0.808138,0.302755971492,0.004513766454154591
DB00232,DB00869,0.370399,DB00232,DB01324,0.817193,0.3026874700069999,0.004509152090235144
DB00270,DB07232,0.364485,DB00270,DB09234,0.830278,0.3026238768299999,0.004504871646348226
DB00387,DB01267,0.302495,DB00387,DB00376,1.0,0.302495,0.00449620667777156
DB00514,DB13876,0.360041,DB00514,DB13810,0.840083,0.302464323403,0.00449414606604839
DB00397,DB06762,0.302372,DB00397,DB01486,1.0,0.302372,0.004487948945373354
DB00252,DB04823,0.443203,DB00252,DB01174,0.682242,0.302371701126,0.004487928894552786
DB00519,DB08877,0.30792,DB00519,DB00178,0.981481,0.30221762952,0.004477601842009432
DB00470,DB12647,0.32985,DB00470,DB14011,0.916125,0.30218383125,0.004475338901682982
DB00402,DB09055,0.302079,DB00402,DB01198,1.0,0.302079,0.004468325661125901
DB00393,DB14060,0.365148,DB00393,DB01054,0.826869,0.3019295616119999,0.004458342990162684
DB00182,DB06468,0.301726,DB00182,DB01576,1.0,0.301726,0.00444477277260181
DB00140,DB01638,0.449467,DB00140,DB03147,0.671249,0.301704274283,0.004443326352850269
DB00140,DB00742,0.449467,DB00140,DB03147,0.671249,0.301704274283,0.004443326352850269
DB00182,DB15023,0.301625,DB00182,DB01576,1.0,0.301625,0.004438051666186468
DB00341,DB00251,0.301618,DB00341,DB06282,1.0,0.301618,0.004437586140386825
DB00531,DB01181,0.456773,DB00531,DB12727,0.660098,0.3015149437539999,0.004430736920233076
DB00485,DB04690,0.315031,DB00485,DB00301,0.956847,0.301436467257,0.004425526818282518
DB00509,DB11366,0.301398,DB00509,DB00451,1.0,0.301398,0.004422974697073495
DB00297,DB06290,0.301284,DB00297,DB01002,1.0,0.301284,0.004415418065272316
DB00445,DB00828,0.300965,DB00445,DB00997,1.0,0.300965,0.004394326173147825
DB00445,DB09270,0.300965,DB00445,DB00997,1.0,0.300965,0.004394326173147825
DB00186,DB05964,0.350823,DB00186,DB00842,0.857215,0.300730737945,0.004378887082821062
DB00524,DB00232,0.558744,DB00524,DB00808,0.537914,0.300556220016,0.004367412924593701
DB00502,DB02712,0.339993,DB00502,DB12401,0.883721,0.300458953953,0.004361028071015858
DB00396,DB00728,0.352943,DB00396,DB06780,0.85105,0.30037214015,0.004355335478553925
DB00297,DB04786,0.30033,DB00297,DB01002,1.0,0.30033,0.0043525743333801955
DB00353,DB12140,0.336296,DB00353,DB01253,0.893,0.300312328,0.004351416818342255
DB00297,DB09244,0.300094,DB00297,DB01002,1.0,0.300094,0.004337136111971563
DB00341,DB09064,0.30005,DB00341,DB06282,1.0,0.30005,0.004334262522132603
DB00207,DB00337,0.335721,DB00207,DB00199,0.893651,0.3000174073709999,0.004332134890780119
DB00398,DB06626,0.330113,DB00398,DB08896,0.908811,0.300010325643,0.004331672706519489
DB00497,DB00766,0.34126,DB00497,DB01192,0.878283,0.29972285658,0.004312943622127911
DB00186,DB09257,0.349428,DB00186,DB00842,0.857215,0.29953492302,0.004300733573033099
DB00519,DB00807,0.30507,DB00519,DB00178,0.981481,0.29942040867,0.004293306782113059
DB00327,DB11478,0.341704,DB00327,DB00956,0.87519,0.29905592376,0.00426973469639223
DB00297,DB05047,0.29905,DB00297,DB01002,1.0,0.29905,0.004269352427260366
DB00487,DB01261,0.341121,DB00487,DB01059,0.87646,0.29897891166,0.004264767068641741
DB00498,DB02656,0.367359,DB00498,DB13136,0.81322,0.29874368598,0.004249621815423474
DB00445,DB12672,0.298521,DB00445,DB00997,1.0,0.298521,0.004235322571258919
DB00498,DB12610,0.367065,DB00498,DB13136,0.81322,0.2985045993,0.004234270923185509
DB00459,DB08908,0.346518,DB00459,DB00926,0.861397,0.298489565646,0.004233307111682877
DB00502,DB06538,0.33757,DB00502,DB12401,0.883721,0.2983176979699999,0.004222300766211136
DB00397,DB01563,0.298142,DB00397,DB01486,1.0,0.298142,0.004211072178481098
DB00519,DB09019,0.303394,DB00519,DB00178,0.981481,0.297775446514,0.004187721176522416
DB00127,DB00878,0.309016,DB00127,DB03566,0.963624,0.297775233984,0.0041877076667819774
DB00182,DB00857,0.297729,DB00182,DB01576,1.0,0.297729,0.004184769551330835
DB00266,DB07795,0.429064,DB00266,DB00946,0.693103,0.297385545592,0.004162993649584287
DB00477,DB06708,0.335721,DB00477,DB00420,0.885316,0.2972191728359999,0.0041524769635814815
DB00443,DB12328,0.296957,DB00443,DB01234,1.0,0.296957,0.004135946604637602
DB00144,DB13863,0.356348,DB00144,DB04327,0.833333,0.296956547884,0.004135918142435118
DB00402,DB08881,0.296755,DB00402,DB01198,1.0,0.296755,0.004123245216007849
DB00282,DB11093,0.342997,DB00282,DB00630,0.865181,0.296754487457,0.004123213026929654
DB00271,DB11705,0.3505,DB00271,DB09133,0.846114,0.296562957,0.004111198092214359
DB00271,DB09487,0.3505,DB00271,DB09133,0.846114,0.296562957,0.004111198092214359
DB00401,DB00348,0.330535,DB00401,DB01115,0.896854,0.29644163689,0.004103601653547709
DB00509,DB06608,0.296334,DB00509,DB00451,1.0,0.296334,0.004096871142685083
DB00277,DB00763,0.323575,DB00277,DB01223,0.915811,0.296333544325,0.004096842667714578
DB00233,DB12429,0.361814,DB00233,DB00244,0.818182,0.296029702148,0.004077889962560389
DB00401,DB11623,0.32969,DB00401,DB01115,0.896854,0.29568379526,0.004056396584639432
DB00154,DB00605,0.295656,DB00154,DB14104,1.0,0.295656,0.004054673327019438
DB00154,DB06246,0.295656,DB00154,DB14104,1.0,0.295656,0.004054673327019438
DB00322,DB00973,0.346339,DB00322,DB04485,0.853409,0.295568819651,0.004049271995653522
DB00565,DB13024,0.325396,DB00565,DB00732,0.906962,0.295121806952,0.004021664910305199
DB00182,DB06454,0.294963,DB00182,DB01576,1.0,0.294963,0.004011892510851307
DB00300,DB06368,0.429669,DB00300,DB00718,0.686406,0.294927379614,0.004009703103877791
DB00162,DB14183,0.330623,DB00162,DB06755,0.891991,0.294912740393,0.004008803574014055
DB00445,DB01892,0.294884,DB00445,DB00997,1.0,0.294884,0.004007038032680169
DB00338,DB09081,0.321634,DB00338,DB00736,0.916667,0.2948312738779999,0.0040038006066811715
DB00468,DB05134,0.294653,DB00468,DB00908,1.0,0.294653,0.003992869532347374
DB00337,DB00919,0.331957,DB00337,DB00864,0.88759,0.29464171363,0.003992178278290696
DB00448,DB08969,0.348155,DB00448,DB01129,0.845406,0.2943323259299999,0.003973265534969853
DB00007,DB01933,0.30738,DB00007,DB06825,0.957357,0.29427239466,0.003969610042401938
DB00126,DB09462,0.4,DB00126,DB08830,0.734847,0.2939388,0.003949310356784503
DB00543,DB08162,0.345705,DB00543,DB00408,0.85,0.29384925,0.003943874906801968
DB00565,DB01166,0.323942,DB00565,DB00732,0.906962,0.293803084204,0.0039410750409685546
DB00392,DB12572,0.346205,DB00392,DB01069,0.847579,0.2934360876949999,0.003918872437849836
DB00485,DB00347,0.30657,DB00485,DB00301,0.956847,0.29334058479,0.003913110695339647
DB00182,DB06711,0.293198,DB00182,DB01576,1.0,0.293198,0.0039045207564441663
DB00295,DB12039,0.332351,DB00295,DB00318,0.88218,0.29319340518,0.003904244188595554
DB00482,DB11893,0.330759,DB00482,DB14059,0.886147,0.293101095573,0.003898691191366795
DB00139,DB11126,0.363696,DB00139,DB03553,0.80403,0.29242249488,0.0038580576859923994
DB00139,DB11141,0.363696,DB00139,DB03553,0.80403,0.29242249488,0.0038580576859923994
DB00139,DB11246,0.363696,DB00139,DB03553,0.80403,0.29242249488,0.0038580576859923994
DB00542,DB12890,0.328165,DB00542,DB14125,0.890025,0.2920750541249999,0.00383738157184274
DB00544,DB08844,0.458831,DB00544,DB03516,0.635851,0.291748150181,0.0038180064888518983
DB00468,DB01611,0.291606,DB00468,DB00908,1.0,0.291606,0.003809605276294996
DB00199,DB13132,0.303785,DB00199,DB01211,0.958426,0.29115544241,0.0037830719808015045
DB00318,DB06532,0.327327,DB00318,DB01466,0.889297,0.291090919119,0.00377928402201153
DB00251,DB01110,0.339321,DB00251,DB01167,0.857644,0.2910166197239999,0.00377492579863422
DB00154,DB00439,0.290887,DB00154,DB14104,1.0,0.290887,0.003767331989083789
DB00535,DB07402,0.328106,DB00535,DB00671,0.886318,0.290806253708,0.0037626074611020154
DB00445,DB04878,0.290616,DB00445,DB00997,1.0,0.290616,0.003751493812590208
DB00401,DB13026,0.323989,DB00401,DB01115,0.896854,0.290570830606,0.0037488590067934237
DB00228,DB01028,0.516398,DB00228,DB00753,0.5625,0.290473875,0.0037432082918005963
DB00228,DB00753,0.5625,DB00228,DB01028,0.516398,0.290473875,0.0037432082918005963
DB00182,DB01701,0.290191,DB00182,DB01576,1.0,0.290191,0.003726759821073846
DB00093,DB09210,0.309965,DB00093,DB00067,0.936103,0.290159166395,0.003724912306495793
DB00093,DB11100,0.309965,DB00093,DB00067,0.936103,0.290159166395,0.003724912306495793
DB00388,DB04861,0.352825,DB00388,DB08985,0.821953,0.290005567225,0.003716007952215216
DB00316,DB02709,0.421053,DB00316,DB03783,0.688247,0.289788464091,0.0037034504692300646
DB00007,DB14061,0.302166,DB00007,DB06825,0.957357,0.289280735262,0.0036742118805653252
DB00171,DB14981,0.349531,DB00171,DB00157,0.82734,0.28918097754,0.0036684883230414978
DB00398,DB15261,0.318105,DB00398,DB08896,0.908811,0.289097323155,0.003663694042442965
DB00309,DB01426,0.315941,DB00309,DB00570,0.914894,0.289052525254,0.0036611286560652738
DB00390,DB13751,0.323845,DB00390,DB01396,0.892308,0.2889694842599999,0.003656376949603669
DB00227,DB12442,0.331361,DB00227,DB06693,0.871827,0.288889466547,0.0036518027839310104
DB00440,DB08865,0.332106,DB00440,DB13795,0.869657,0.288818307642,0.0036477387715526527
DB00443,DB12449,0.288675,DB00443,DB01234,1.0,0.288675,0.0036395649053621443
DB00554,DB01011,0.348009,DB00554,DB00469,0.828956,0.288484148604,0.0036287014316626867
DB00322,DB04707,0.337691,DB00322,DB01265,0.853409,0.288188538619,0.003611924847313909
DB00402,DB00261,0.288175,DB00402,DB01198,1.0,0.288175,0.003611157947038416
DB00206,DB12116,0.32196,DB00206,DB01180,0.894179,0.28788987084,0.003595036131692136
DB00398,DB12938,0.31665,DB00398,DB08896,0.908811,0.28777500315,0.003588557128198168
DB00502,DB12979,0.325581,DB00502,DB12401,0.883721,0.287722766901,0.00358561380150069
DB00472,DB00176,0.400892,DB00472,DB09186,0.717137,0.287494486204,0.0035727730499660387
DB00397,DB13083,0.287494,DB00397,DB01486,1.0,0.287494,0.003572745739344783
DB00162,DB02509,0.322252,DB00162,DB06755,0.891991,0.287445883732,0.0035700437989304675
DB00498,DB00266,0.353209,DB00498,DB13136,0.81322,0.28723662298,0.003558311389846591
DB00297,DB00962,0.287122,DB00297,DB01002,1.0,0.287122,0.0035518976809651337
DB00391,DB00482,0.362329,DB00391,DB06288,0.792118,0.287007322822,0.0035454899522477383
DB00353,DB04532,0.321246,DB00353,DB01253,0.893,0.286872678,0.003537978000672578
DB00553,DB14008,0.437037,DB00553,DB12216,0.655826,0.286620227562,0.0035239269811139706
DB00376,DB13358,0.286618,DB00376,DB00387,1.0,0.286618,0.0035238031920270954
DB00401,DB12736,0.319458,DB00401,DB01115,0.896854,0.286507185132,0.003517649310600626
DB00509,DB02852,0.286319,DB00509,DB00451,1.0,0.286319,0.0035072180041885877
DB00297,DB01085,0.286319,DB00297,DB01002,1.0,0.286319,0.0035072180041885877
DB00165,DB00935,0.331133,DB00165,DB11673,0.864242,0.286179046186,0.003499475844265476
DB00446,DB13960,0.363803,DB00446,DB07565,0.786357,0.2860790356709999,0.003493951482078943
DB00397,DB14201,0.286039,DB00397,DB01486,1.0,0.286039,0.0034917419036895633
DB00151,DB06782,0.416025,DB00151,DB00138,0.6875,0.2860171875,0.003490538524560586
DB00151,DB03864,0.416025,DB00151,DB00138,0.6875,0.2860171875,0.003490538524560586
DB00445,DB05229,0.285916,DB00445,DB00997,1.0,0.285916,0.003484960310380458
DB00443,DB12025,0.285831,DB00443,DB01234,1.0,0.285831,0.003480279840027816
DB00565,DB01090,0.315063,DB00565,DB00732,0.906962,0.285750168606,0.0034758334538245563
DB00301,DB01268,0.298429,DB00301,DB00485,0.956847,0.285550893363,0.003464890585183609
DB00154,DB11460,0.285391,DB00154,DB14104,1.0,0.285391,0.003456129722690529
DB00144,DB03347,0.342368,DB00144,DB04327,0.833333,0.285306552544,0.0034515096523211964
DB00338,DB00553,0.311086,DB00338,DB00736,0.916667,0.285162270362,0.0034436271894880527
DB00485,DB01104,0.297927,DB00485,DB00301,0.956847,0.285070556169,0.003438623927883259
DB00194,DB00200,0.28495,DB00194,DB00640,1.0,0.28495,0.0034320558704883652
DB00147,DB08966,0.365963,DB00147,DB00114,0.777844,0.2846621237719999,0.003416411514586762
DB00050,DB04751,0.324829,DB00050,DB11906,0.875893,0.284515447297,0.0034084619098512137
DB00553,DB04571,0.433574,DB00553,DB12216,0.655826,0.284349102124,0.0033994637370093365
DB00493,DB00305,0.303571,DB00493,DB01416,0.936626,0.284332491446,0.0033985662261859255
DB00402,DB11421,0.284293,DB00402,DB01198,1.0,0.284293,0.003396433158906727
DB00139,DB03057,0.353553,DB00139,DB03553,0.80403,0.28426721859,0.003395041179888109
DB00182,DB00533,0.283887,DB00182,DB01576,1.0,0.283887,0.0033745641184060853
DB00482,DB12138,0.320256,DB00482,DB14059,0.886147,0.2837938936319999,0.003369564471780087
DB00384,DB01275,0.3849,DB00384,DB05552,0.737028,0.2836820772,0.0033635677538342242
DB00301,DB07941,0.295753,DB00301,DB00485,0.956847,0.282990370791,0.0033266560077719583
DB00388,DB00756,0.344265,DB00388,DB08985,0.821953,0.282969649545,0.0033255551414902744
DB00402,DB05490,0.282958,DB00402,DB01198,1.0,0.282958,0.00332493635585012
DB00443,DB14056,0.282843,DB00443,DB01234,1.0,0.282843,0.0033188327430011388
DB00297,DB07996,0.282529,DB00297,DB01002,1.0,0.282529,0.003302211656139154
DB00251,DB01006,0.329161,DB00251,DB01167,0.857644,0.2823029566839999,0.003290286600400774
DB00445,DB02021,0.282017,DB00445,DB00997,1.0,0.282017,0.0032752488557202916
DB00402,DB01045,0.282016,DB00402,DB01198,1.0,0.282016,0.0032751963623158533
DB00244,DB07352,0.344628,DB00244,DB00233,0.818182,0.281968426296,0.0032726998135493056
DB00387,DB00975,0.281801,DB00387,DB00376,1.0,0.281801,0.0032639254843081877
DB00519,DB00425,0.286982,DB00519,DB00178,0.981481,0.281667380342,0.0032569360173117083
DB00414,DB06345,0.406181,DB00414,DB01067,0.693375,0.281635750875,0.003255283229324599
DB00396,DB12480,0.33065,DB00396,DB06780,0.85105,0.2813996824999999,0.0032429681693065277
DB00485,DB00629,0.293987,DB00485,DB00301,0.956847,0.281300578989,0.0032378090287206096
DB00387,DB12579,0.28122,DB00387,DB00376,1.0,0.28122,0.0032336189527378497
DB00277,DB11846,0.30697,DB00277,DB01223,0.915811,0.28112650267,0.0032287624218907524
DB00301,DB06817,0.293147,DB00301,DB00485,0.956847,0.280496827509,0.0031962029679173808
DB00297,DB09028,0.280496,DB00297,DB01002,1.0,0.280496,0.0031961603477351293
DB00468,DB01462,0.280386,DB00468,DB00908,1.0,0.280386,0.0031904988250803334
DB00186,DB01153,0.32686,DB00186,DB00842,0.857215,0.2801892949,0.0031803942031799213
DB00446,DB12263,0.356198,DB00446,DB07565,0.786357,0.280098790686,0.0031757534363169248
DB00396,DB01744,0.328976,DB00396,DB06780,0.85105,0.2799750247999999,0.003169415655967193
DB00367,DB00189,0.279887,DB00367,DB09389,1.0,0.279887,0.003164914095690022
DB00233,DB04982,0.342084,DB00233,DB00244,0.818182,0.279886971288,0.0031649126281802524
DB00397,DB00437,0.279751,DB00397,DB01486,1.0,0.279751,0.003157968889785214
DB00445,DB01220,0.279175,DB00445,DB00997,1.0,0.279175,0.003128685375457054
DB00327,DB04864,0.318924,DB00327,DB00956,0.87519,0.27911909556,0.0031258545242651365
DB00338,DB15334,0.30439,DB00338,DB00736,0.916667,0.27902426813,0.003121057278775578
DB00341,DB00673,0.278887,DB00341,DB06282,1.0,0.278887,0.0031141231504559865
DB00396,DB11219,0.327327,DB00396,DB06780,0.85105,0.2785716433499999,0.003098238283214884
DB00398,DB00214,0.306378,DB00398,DB08896,0.908811,0.278439696558,0.0030916107314035764
DB00485,DB12385,0.290957,DB00485,DB00301,0.956847,0.278401332579,0.0030896858214494913
DB00485,DB02010,0.290864,DB00485,DB00301,0.956847,0.278312345808,0.0030852245096761864
DB00182,DB04179,0.278207,DB00182,DB01576,1.0,0.278207,0.0030799495314937394
DB00194,DB06742,0.278207,DB00194,DB00640,1.0,0.278207,0.0030799495314937394
DB00495,DB13644,0.333333,DB00495,DB04485,0.833243,0.2777473889189999,0.0030570175473051448
DB00233,DB01645,0.3392,DB00233,DB00244,0.818182,0.2775273344,0.0030460852592618035
DB00233,DB01852,0.3392,DB00233,DB00244,0.818182,0.2775273344,0.0030460852592618035
DB00446,DB12536,0.352825,DB00446,DB07565,0.786357,0.2774464085249999,0.003042072535692876
DB00277,DB01427,0.301941,DB00277,DB01223,0.915811,0.276520889151,0.0029964725940976834
DB00338,DB00140,0.301232,DB00338,DB00736,0.916667,0.276129433744,0.0029773467339724202
DB00485,DB01030,0.288509,DB00485,DB00301,0.956847,0.276058971123,0.002973914168024699
DB00317,DB04879,0.335083,DB00317,DB05424,0.823713,0.276012223179,0.002971638556748182
DB00542,DB05003,0.310087,DB00542,DB14125,0.890025,0.275985182175,0.0029703228653602466
DB00443,DB11544,0.275589,DB00443,DB01234,1.0,0.275589,0.0029510984143812234
DB00271,DB03209,0.325669,DB00271,DB09133,0.846114,0.275553100266,0.002949361206026662
DB00140,DB08831,0.410391,DB00140,DB03147,0.671249,0.275474548359,0.0029455628127245817
DB00417,DB14075,0.323029,DB00417,DB01053,0.851983,0.275215216507,0.002933049810818741
DB00451,DB11678,0.274986,DB00451,DB00509,1.0,0.274986,0.002922024402188031
DB00481,DB02292,0.345307,DB00481,DB06249,0.796154,0.274917549278,0.0029187381608563887
DB00332,DB00126,0.308607,DB00332,DB13833,0.889499,0.274505617893,0.002899022532604777
DB00541,DB05171,0.291397,DB00541,DB00570,0.941812,0.274441191364,0.0028959483891761394
DB00445,DB11753,0.274385,DB00445,DB00997,1.0,0.274385,0.0028932692638575725
DB00543,DB00592,0.322749,DB00543,DB00408,0.85,0.27433665,0.0028909655490671708
