DrugID,DiseaseID
DB00556,MESH:D006628
DB05316,MESH:D002915
DB00176,MESH:D017086
DB14500,MESH:D020922
DB00381,MESH:D015458
DB02650,MESH:D018409
DB14090,MESH:D004760
DB06448,MESH:D009855
DB11387,MESH:D014314
DB00655,MESH:D003655
DB05087,MESH:D023921
DB08804,MESH:D005329
DB00460,MESH:D013617
DB01178,MESH:D013705
DB00595,MESH:D008209
DB00655,MESH:D003925
DB00917,MESH:D020567
DB01137,MESH:D006941
DB00645,MESH:D059348
DB05316,MESH:D014820
DB06159,MESH:D054078
DB00882,MESH:D007984
DB00183,MESH:D009190
DB01776,MESH:D006509
DB01108,MESH:D014625
DB01084,MESH:D015526
DB11132,MESH:D014029
DB01280,MESH:D004695
DB00645,MESH:D054058
DB00211,MESH:D003318
DB12531,MESH:D003248
DB01108,MESH:D056735
DB00460,MESH:D004283
DB00211,MESH:D007767
DB01446,MESH:D020924
DB05964,MESH:D055092
DB00882,MESH:D018241
DB00460,MESH:D044148
DB01575,MESH:D016137
DB06153,MESH:D014133
DB02650,MESH:D006394
DB11151,MESH:D006390
DB05964,MESH:D007939
DB06159,MESH:D007035
DB01373,MESH:D014719
DB00882,MESH:D015427
DB01178,MESH:D056693
DB01575,MESH:D016543
DB14500,MESH:D010236
DB01447,MESH:D011018
DB05964,MESH:D013683
DB00381,MESH:D006958
DB01164,MESH:D053842
DB01446,MESH:D034141
DB00183,MESH:D010899
DB04076,MESH:D014607
DB05964,MESH:D003240
DB14574,MESH:D016103
DB00712,MESH:D004169
DB00439,MESH:D015423
DB00576,MESH:D048550
DB05790,MESH:D017514
DB01178,MESH:D015430
DB05087,MESH:D013274
DB01373,MESH:D015845
DB14090,MESH:D002869
DB00439,MESH:D018227
DB00295,MESH:D020773
DB01525,MESH:D014516
DB00645,MESH:D013009
DB05964,MESH:D013945
DB06448,MESH:D012213
DB00655,MESH:D020370
DB01672,MESH:D015427
DB13014,MESH:D006930
DB00882,MESH:D007015
DB01575,MESH:D016393
DB01353,MESH:D010996
DB00946,MESH:D003111
DB05409,MESH:D003456
DB01353,MESH:D033461
DB00348,MESH:D011024
DB01084,MESH:D016697
DB01108,MESH:D007405
DB01108,MESH:D011604
DB01525,MESH:D005512
DB01446,MESH:D005221
DB00332,MESH:D017513
DB13014,MESH:D010229
DB01164,MESH:D004401
DB01447,MESH:D018410
DB01446,MESH:D009798
DB01575,MESH:D008047
DB04786,MESH:D020146
DB12531,MESH:D013924
DB01353,MESH:D007775
DB00645,MESH:D054556
DB01164,MESH:D018358
DB00882,MESH:D013832
DB00183,MESH:D049970
DB00917,MESH:D016523
DB05790,MESH:D053099
DB08881,MESH:D009468
DB06335,MESH:D010000
DB14090,MESH:D007645
DB01108,MESH:D010310
DB06153,MESH:D008664
DB01373,MESH:D003536
DB00655,MESH:D004414
DB01353,MESH:D018276
DB00176,MESH:D006876
DB00917,MESH:D004405
DB06153,MESH:D011350
DB00946,MESH:D022124
DB01280,MESH:D006478
DB01164,MESH:D009188
DB00211,MESH:D002194
DB11132,MESH:D020184
DB11151,MESH:D011008
DB00882,MESH:D012562
DB00176,MESH:D017190
DB01776,MESH:D054039
DB00813,MESH:D008080
DB01108,MESH:D007855
DB00712,MESH:D033461
DB00576,MESH:D012770
DB01447,MESH:D008439
DB01164,MESH:D006042
DB00645,MESH:D015427
DB02650,MESH:D059445
DB01645,MESH:D016472
DB13014,MESH:D006471
DB00460,MESH:D015211
DB11141,MESH:D009914
DB09070,MESH:D012713
DB00882,MESH:D007973
DB05790,MESH:D007039
DB00295,MESH:D007333
DB06448,MESH:D020306
DB00655,MESH:D020258
DB02650,MESH:D007896
DB01917,MESH:D015477
DB04076,MESH:D004714
DB11132,MESH:D007411
DB00348,MESH:D013479
DB00917,MESH:D004342
DB01447,MESH:D008269
DB00655,MESH:D006374
DB00183,MESH:D007409
DB00183,MESH:D019190
DB11387,MESH:D042883
DB00480,MESH:D019462
DB00348,MESH:D012468
DB01645,MESH:D006356
DB09073,MESH:D014604
DB08881,MESH:D016603
DB05790,MESH:D002277
DB01525,MESH:D014693
DB00917,MESH:D020773
DB02650,MESH:D009402
DB01353,MESH:D013700
DB09070,MESH:D006551
DB05409,MESH:D004480
DB00779,MESH:D007744
DB00211,MESH:D013064
DB00348,MESH:D009212
DB01137,MESH:D004461
DB01353,MESH:D015448
DB14090,MESH:D003025
DB00712,MESH:D007040
DB05964,MESH:D058387
DB12531,MESH:D005094
DB01575,MESH:D012282
DB00813,MESH:D020189
DB01280,MESH:D009264
DB05316,MESH:D013494
DB13014,MESH:D004694
DB06153,MESH:D020388
DB05790,MESH:D009382
DB05790,MESH:D009999
DB05409,MESH:D020388
DB01672,MESH:D023903
DB01373,MESH:D005955
DB05087,MESH:D011782
DB00645,MESH:D017191
DB00779,MESH:D006554
DB00576,MESH:D056693
DB02650,MESH:D012868
DB04076,MESH:D001941
DB00439,MESH:D058225
DB00813,MESH:D010787
DB06211,MESH:D011595
DB01525,MESH:D010212
DB01373,MESH:D005747
DB06159,MESH:D017543
DB00917,MESH:D007871
DB11151,MESH:D005131
DB05790,MESH:D020518
DB01280,MESH:D006940
DB00645,MESH:D009889
DB00295,MESH:D006561
DB04786,MESH:D002389
DB00480,MESH:D008105
DB05057,MESH:D056647
DB05087,MESH:D012626
DB11132,MESH:D007911
DB00348,MESH:D002915
DB11132,MESH:D046768
DB11387,MESH:D017202
DB05790,MESH:D005356
DB05316,MESH:D012422
DB00332,MESH:D008850
DB05409,MESH:D017590
DB01084,MESH:D006374
DB00460,MESH:D006689
DB05790,MESH:D016920
DB00211,MESH:D006942
DB00813,MESH:D052776
DB06159,MESH:D003920
DB01447,MESH:D013920
DB11132,MESH:D002278
DB00595,MESH:D008881
DB01353,MESH:D012552
DB00882,MESH:D005549
DB05409,MESH:D005207
DB00882,MESH:D004342
DB05409,MESH:D009783
DB01672,MESH:D013064
DB01373,MESH:D002558
DB00295,MESH:D006312
DB00381,MESH:D010698
DB01280,MESH:D013125
DB00480,MESH:D019189
DB11141,MESH:D021782
DB00595,MESH:D006938
DB01084,MESH:D013121
DB00460,MESH:D020235
DB11141,MESH:D006484
DB05409,MESH:D011536
DB00655,MESH:D014133
DB05409,MESH:D004617
DB00882,MESH:D055154
DB00779,MESH:D005234
DB00645,MESH:D005262
DB00779,MESH:D002972
DB00595,MESH:D006955
DB05316,MESH:D017544
DB01672,MESH:D009886
DB00480,MESH:D052879
DB01776,MESH:D063766
DB00712,MESH:D002862
DB01164,MESH:D015479
DB01917,MESH:D014647
DB01575,MESH:D058496
DB00332,MESH:D006317
DB04786,MESH:D003453
DB11132,MESH:D006312
DB01447,MESH:D018318
DB01446,MESH:D003409
DB13014,MESH:D013001
DB01917,MESH:D015464
DB11132,MESH:D010547
DB05087,MESH:D009072
DB05057,MESH:D006104
DB08881,MESH:D017566
DB01164,MESH:D029503
DB01084,MESH:D058565
DB01164,MESH:D020795
DB00176,MESH:D011660
DB01084,MESH:D052018
DB00595,MESH:D010392
DB00381,MESH:D048968
DB01164,MESH:D004413
DB08804,MESH:D059265
DB04786,MESH:D010212
DB09070,MESH:D013088
DB00882,MESH:D045823
DB14090,MESH:D009896
DB06211,MESH:D016301
DB00211,MESH:D008471
DB00211,MESH:D002543
DB05790,MESH:D020331
DB00176,MESH:D006470
DB08881,MESH:D007511
DB09070,MESH:D016863
DB00480,MESH:D004927
DB02650,MESH:D014517
DB00917,MESH:D020759
DB05790,MESH:D056912
DB05316,MESH:D015043
DB00295,MESH:D010673
DB00813,MESH:D009155
DB01108,MESH:D056653
DB06335,MESH:D018197
DB05057,MESH:D005119
DB01917,MESH:D015155
DB00917,MESH:D020178
DB01645,MESH:D020301
DB00917,MESH:D013581
DB13014,MESH:D009293
DB01108,MESH:D002422
DB01917,MESH:D020739
DB00779,MESH:D016878
DB06153,MESH:D010034
DB00556,MESH:D017588
DB00946,MESH:D029597
DB12531,MESH:D008067
DB13014,MESH:D013492
DB04076,MESH:D006974
DB06448,MESH:D004941
DB01645,MESH:D017588
DB00813,MESH:D059226
DB12531,MESH:D054198
DB00211,MESH:D020526
DB00655,MESH:D014949
DB05790,MESH:D066253
DB13014,MESH:D014005
DB00946,MESH:D020138
DB11387,MESH:D020189
DB08804,MESH:D005879
DB11387,MESH:D010523
DB00712,MESH:D007889
DB13014,MESH:D012563
DB01280,MESH:D010538
DB01084,MESH:D006732
DB01137,MESH:D014717
DB09070,MESH:D006972
DB00439,MESH:D007681
DB01084,MESH:D051799
DB01917,MESH:D020925
DB02650,MESH:D016781
DB00645,MESH:D007003
DB14574,MESH:D005211
DB01108,MESH:D012516
DB01280,MESH:D014524
DB00645,MESH:D009303
DB01645,MESH:D006331
DB05087,MESH:D001926
DB04786,MESH:D006561
DB00460,MESH:D007889
DB01575,MESH:D013967
DB14500,MESH:D008107
DB01525,MESH:D055964
DB00332,MESH:D034141
DB01447,MESH:D008415
DB01446,MESH:D014987
DB01164,MESH:D012004
DB01672,MESH:D010930
DB00295,MESH:D013398
DB02650,MESH:D007718
DB00460,MESH:D002114
DB05409,MESH:D002539
DB14574,MESH:D013771
DB01645,MESH:D016534
DB06211,MESH:D020435
DB00381,MESH:D005203
DB01645,MESH:D008607
DB09070,MESH:D018512
DB01178,MESH:D002178
DB13014,MESH:D008060
DB09073,MESH:D008105
DB09070,MESH:D001997
DB14574,MESH:D016142
DB01525,MESH:D013771
DB04076,MESH:D020806
DB05057,MESH:D053098
DB05057,MESH:D056648
DB01575,MESH:D018442
DB05790,MESH:D011595
DB00645,MESH:D018496
DB08881,MESH:D008551
DB00176,MESH:D009336
DB04076,MESH:D017109
DB00211,MESH:D010182
DB14500,MESH:D014006
DB00176,MESH:D020918
DB12531,MESH:D005264
DB06448,MESH:D009139
DB01137,MESH:D020433
DB00917,MESH:D051359
DB06153,MESH:D020096
DB00211,MESH:D006527
DB00480,MESH:D009668
DB05964,MESH:D047508
DB06153,MESH:D011565
DB00882,MESH:D004379
DB01672,MESH:D013217
DB00556,MESH:D006086
DB04786,MESH:D013587
DB14500,MESH:D042883
DB01084,MESH:D011297
DB09070,MESH:D008679
DB09073,MESH:D009164
DB14500,MESH:D012594
DB00176,MESH:D011030
DB00712,MESH:D008865
DB00381,MESH:D010273
DB01178,MESH:D017728
DB05087,MESH:D009845
DB01178,MESH:D006030
DB01137,MESH:D058186
DB06448,MESH:D054066
DB01084,MESH:D006965
DB00439,MESH:D009164
DB00439,MESH:D002252
DB04786,MESH:D004428
DB00348,MESH:D058405
DB01108,MESH:D044342
DB11132,MESH:D005923
DB01575,MESH:D007319
DB14574,MESH:D002341
DB11151,MESH:D008113
DB00946,MESH:D001988
DB06211,MESH:D018357
DB01447,OMIM:102530
DB01776,MESH:D015461
DB06153,MESH:D002385
DB11151,MESH:D002311
DB14090,MESH:D003924
DB14090,MESH:D011115
DB01137,MESH:D012735
DB01373,MESH:D010916
DB00655,MESH:D053098
DB00460,MESH:D016510
DB00348,MESH:D007011
DB00439,MESH:D017486
DB06159,MESH:D016171
DB09070,MESH:D009447
DB09073,MESH:D020424
DB13014,MESH:D018512
DB01280,MESH:D012774
DB12531,MESH:D018237
DB00183,MESH:D004404
DB00439,MESH:D028227
DB05409,MESH:D003930
DB01108,MESH:D003048
DB00176,MESH:D002303
DB01164,MESH:D006373
DB11151,MESH:D006939
DB00381,MESH:D044882
DB00655,MESH:D010787
DB14574,MESH:D055744
DB09073,MESH:D015433
DB01917,MESH:D060585
DB01447,MESH:D008064
DB01373,MESH:D018317
DB13014,MESH:D013529
DB00183,MESH:D004421
DB01084,MESH:D008108
DB01137,MESH:D020181
DB11151,MESH:D012790
DB00917,MESH:D003137
DB05409,MESH:D056929
DB14500,MESH:D007228
DB01917,MESH:D002282
DB01373,MESH:D009336
DB00779,MESH:D013612
DB01575,MESH:D015835
DB01645,MESH:D010304
DB00460,MESH:D020195
DB01280,MESH:D002558
DB05087,MESH:D053718
DB00813,MESH:D003969
DB01525,MESH:D008303
DB00176,MESH:D046089
DB14500,MESH:D005533
DB01525,MESH:D010049
DB08881,MESH:D006314
DB01645,MESH:D051474
DB01137,MESH:D020194
DB13014,MESH:D013203
DB01084,MESH:D029502
DB00381,MESH:D017565
DB05409,MESH:D007333
DB01280,MESH:D003449
DB01178,MESH:D005357
DB09073,MESH:D008679
DB00813,MESH:D011024
DB01446,MESH:D001941
DB01373,MESH:D053627
DB00576,MESH:D004935
DB01164,MESH:D020879
DB12531,MESH:D053201
DB00439,MESH:D013683
DB05790,MESH:D007775
DB06448,MESH:D015493
DB00460,MESH:D015882
DB12531,MESH:D007589
DB01446,MESH:D002057
DB12531,MESH:D020083
DB00332,MESH:D003092
DB01446,MESH:D014012
DB01280,MESH:D011625
DB00439,MESH:D014647
DB08881,MESH:D007239
DB06159,MESH:D006469
DB01446,MESH:D020852
DB14090,MESH:D014402
DB01776,MESH:D012857
DB00439,MESH:D012509
DB09070,MESH:D016638
DB01373,MESH:D007676
DB01137,MESH:D015228
DB06159,MESH:D020820
DB00813,MESH:D008659
DB00556,MESH:D007035
DB06159,MESH:D020211
DB00712,MESH:D011045
DB05409,MESH:D004697
DB06159,MESH:D019873
DB14574,MESH:D012078
DB00439,MESH:D008527
DB01917,MESH:D009902
DB14090,MESH:D012891
DB00460,MESH:D005126
DB00381,MESH:D054059
DB01917,MESH:D054198
DB00712,MESH:D002493
DB00882,MESH:D015456
DB01525,MESH:D018226
DB00576,MESH:D016103
DB05964,MESH:D013789
DB01575,MESH:D008223
DB01776,MESH:D007037
DB00917,MESH:D006480
DB00439,MESH:D007009
DB01446,MESH:D013611
DB09073,MESH:D018979
DB01084,MESH:D008199
DB01645,MESH:D006519
DB05316,MESH:D006969
DB00381,MESH:D012035
DB05790,MESH:D020833
DB14500,MESH:D006960
DB06159,MESH:D011371
DB02650,MESH:D005831
DB00211,MESH:D058225
DB14090,MESH:D002312
DB00556,MESH:D009123
DB00295,MESH:D006876
DB01525,MESH:D004677
DB06211,MESH:D014522
DB00556,MESH:D010922
DB02650,MESH:D011111
DB00595,MESH:D015624
DB01108,MESH:D056150
DB05409,MESH:D012790
DB06159,MESH:D017118
DB02650,MESH:D007945
DB01164,MESH:D003025
DB11387,MESH:D006332
DB05087,MESH:D016491
DB05790,MESH:D007888
DB01280,MESH:D008439
DB06153,MESH:D006222
DB00556,MESH:D010899
DB06211,MESH:D013610
DB13014,MESH:D004774
DB01525,MESH:D014009
DB05316,MESH:D008101
DB05409,MESH:D008796
DB01353,MESH:D005923
DB06335,MESH:D016863
DB00460,MESH:D021501
DB01108,MESH:D008108
DB01164,MESH:D019693
DB06448,MESH:D011539
DB11132,MESH:D024801
DB04786,MESH:D005234
DB14090,MESH:D013786
DB01373,MESH:D006971
DB00645,MESH:D002481
DB00576,MESH:D005596
DB01447,MESH:D006042
DB01446,MESH:D010149
DB00381,MESH:D006628
DB01525,MESH:D049188
DB05409,MESH:D020329
DB00439,MESH:D006970
DB00655,MESH:D012883
DB01084,MESH:D012891
DB05087,MESH:D006470
DB00917,MESH:D011605
DB01178,MESH:D006732
DB00882,MESH:D005271
DB00712,MESH:D004438
DB04786,MESH:D002194
DB00460,MESH:D009382
DB00813,MESH:D006471
DB13014,MESH:D007418
DB01917,MESH:D002006
DB05964,MESH:D014987
DB00460,MESH:D009222
DB00556,MESH:D017093
DB01108,MESH:D017093
DB00381,MESH:D004830
DB01645,MESH:D016891
DB00882,MESH:D059249
DB06211,MESH:D018316
DB08804,MESH:D002805
DB00460,MESH:D010264
DB00556,MESH:D014120
DB12531,MESH:D014339
DB00332,MESH:D053159
DB05409,MESH:D010850
DB01917,MESH:D020529
DB01108,MESH:D054078
DB01280,MESH:D014826
DB01280,MESH:D020924
DB14574,MESH:D009393
DB01108,MESH:D002471
DB00655,MESH:D016757
DB01447,MESH:D049310
DB02650,MESH:D014524
DB09073,MESH:D004283
DB00176,MESH:D003715
DB00946,MESH:D018883
DB02650,MESH:D006423
DB08804,MESH:D020437
DB00556,MESH:D003233
DB06335,MESH:D009175
DB12531,MESH:D014832
DB06153,MESH:D014770
DB00595,MESH:D005871
DB00882,MESH:D013616
DB00779,MESH:D053206
DB00576,MESH:D002583
DB06211,MESH:D004184
DB00556,MESH:D010000
DB11387,MESH:D010020
DB00595,MESH:D056648
DB01084,MESH:D003639
DB00882,MESH:D006548
DB08881,MESH:D056627
DB11132,MESH:D010916
DB04076,MESH:D012516
DB00211,MESH:D002278
DB00460,MESH:D003555
DB00176,MESH:D002313
DB01137,MESH:D008064
DB00655,MESH:D011026
DB01672,MESH:D015620
DB08804,MESH:D002446
DB00439,MESH:D004933
DB01446,MESH:D004422
DB00712,MESH:D006177
DB01917,MESH:D012514
DB00439,MESH:D012608
DB01353,MESH:D004204
DB01776,MESH:D013290
DB04786,MESH:D014898
DB11151,MESH:D044483
DB00917,MESH:D008575
DB14090,MESH:D006966
DB01280,MESH:D003161
DB01447,MESH:D020324
DB01137,MESH:D019956
DB01447,MESH:D014069
DB00460,MESH:D029424
DB04076,MESH:D012790
DB01353,MESH:D020139
DB06211,MESH:D003681
DB14574,MESH:D017577
DB05316,MESH:D009145
DB08804,MESH:D031300
DB14574,MESH:D004381
DB00183,MESH:D006986
DB09070,MESH:D003294
DB01137,MESH:D009471
DB14090,MESH:D007683
DB05057,MESH:D006566
DB00439,MESH:D054556
DB00645,MESH:D013285
DB14574,MESH:D009347
DB00556,MESH:D007410
DB06159,MESH:D009050
DB01108,MESH:D018792
DB09073,MESH:D015043
DB00882,MESH:D065626
DB00946,MESH:D014526
DB00882,MESH:D018589
DB00176,MESH:D066126
DB08804,MESH:D052556
DB00211,MESH:D006130
DB09073,MESH:D018223
DB05057,MESH:D008193
DB11151,MESH:D008538
DB06448,MESH:D004756
DB00460,MESH:D051437
DB01525,MESH:D014257
DB06159,MESH:D020212
DB01178,MESH:D001932
DB01353,MESH:D007569
DB00460,MESH:D015423
DB05057,MESH:D009123
DB00183,MESH:D014313
DB01446,MESH:D010257
DB13014,MESH:D014627
DB01446,MESH:D012509
DB04786,MESH:D007973
DB11132,MESH:D003874
DB05790,MESH:D009444
DB00381,MESH:D020919
DB01353,MESH:D005208
DB08881,MESH:D042822
DB00556,MESH:D008579
DB01137,MESH:D002481
DB14500,MESH:D051346
DB01447,MESH:D010217
DB01108,MESH:D005776
DB01178,MESH:D020198
DB00576,MESH:D015535
DB11151,MESH:D019066
DB00712,MESH:D054079
DB01178,MESH:D059246
DB06448,MESH:D011470
DB02650,MESH:D015452
DB01917,MESH:D016543
DB01164,MESH:D005627
DB00439,MESH:D018184
DB00460,MESH:D010608
DB01645,MESH:D007299
DB01447,MESH:D010698
DB00882,MESH:D002371
DB08804,MESH:D056912
DB04076,MESH:D020181
DB11132,MESH:D018205
DB06448,MESH:D002659
DB04076,MESH:D006229
DB08804,MESH:D017119
DB00176,MESH:D016659
DB00183,MESH:D014657
DB01280,MESH:D010412
DB14574,MESH:D004684
DB01373,MESH:D003286
DB01575,MESH:D002278
DB01373,MESH:D008206
DB06153,MESH:D004438
DB14090,MESH:D011472
DB02650,MESH:D005311
DB00211,MESH:D010438
DB11141,MESH:D015270
DB00332,MESH:D055013
DB01137,MESH:D006734
DB00813,MESH:D002526
DB01525,MESH:D003665
DB12531,MESH:D013217
DB00556,MESH:D004927
DB01672,MESH:D006994
DB01164,MESH:D004932
DB01178,MESH:D008106
DB00882,MESH:D044584
DB11387,MESH:D006417
DB11151,MESH:D009140
DB00460,MESH:D047508
DB01108,MESH:D007647
DB00712,MESH:D008103
DB02650,MESH:D028227
DB00576,MESH:D008103
DB06153,MESH:D002276
DB09073,MESH:D018316
DB00348,MESH:D003926
DB00332,MESH:D007744
DB00176,MESH:D019767
DB01178,MESH:D017520
DB01178,MESH:D003453
DB01084,MESH:D013614
DB01108,MESH:D005355
DB01137,MESH:D011349
DB01164,MESH:D010899
DB06159,MESH:D017194
DB01280,MESH:D007855
DB01373,MESH:D008599
DB01353,MESH:D012563
DB00712,MESH:D023921
DB01446,MESH:D006968
DB06335,MESH:D030342
DB05964,MESH:D016410
DB00946,MESH:D016114
DB09073,MESH:D012585
DB01446,MESH:D011085
DB05790,MESH:D006689
DB01280,MESH:D014339
DB05316,MESH:D016918
DB09070,MESH:D009290
DB00460,MESH:D014823
DB00645,MESH:D013322
DB14500,MESH:D009374
DB01525,MESH:D006431
DB00381,MESH:D006229
DB01776,MESH:D003704
DB00712,MESH:D054061
DB12531,MESH:D006473
DB01917,MESH:D011604
DB13014,MESH:D015477
DB00211,MESH:D010020
DB00439,MESH:D054039
DB01353,MESH:D055959
DB04786,MESH:D014777
DB06448,MESH:D005497
DB00211,MESH:D008630
DB01137,MESH:D010520
DB14500,MESH:D007952
DB11387,MESH:D003329
DB11132,MESH:D011001
DB00460,MESH:D007010
DB01447,MESH:D016463
DB00381,MESH:D018488
DB00183,MESH:D015840
DB08881,MESH:D005923
DB04076,MESH:D008104
DB01447,MESH:D060605
DB04076,MESH:D004422
DB01446,MESH:D010307
DB00211,MESH:D002178
DB06448,MESH:D010900
DB00917,MESH:D012700
DB04786,MESH:D013610
DB08804,MESH:D005354
DB00917,MESH:D010235
DB06211,MESH:D008444
DB04786,MESH:D003638
DB01108,MESH:D020388
DB11132,MESH:D016574
DB06448,MESH:D009442
DB01446,MESH:D004933
DB01280,MESH:D051270
DB01280,MESH:D005776
DB02650,MESH:D008223
DB00779,MESH:D002276
DB01178,MESH:D058447
DB00295,MESH:D019969
DB01178,MESH:D007690
DB00176,MESH:D025242
DB01672,MESH:D065817
DB06159,MESH:D019846
DB01672,MESH:D010007
DB14500,MESH:D011293
DB01178,MESH:D007009
DB00176,MESH:D020806
DB01137,MESH:D008286
DB04786,MESH:D014839
DB05316,MESH:D020198
DB11141,MESH:D012481
DB09070,MESH:D011694
DB00381,MESH:D007859
DB06211,MESH:D008415
DB14090,MESH:D056784
DB00595,MESH:D019337
DB00655,MESH:D010007
DB01084,MESH:D058065
DB00813,MESH:D017588
DB00381,MESH:D002037
DB01084,MESH:D014653
DB01917,MESH:D004485
DB14090,MESH:D017118
DB06211,MESH:D060831
DB09070,MESH:D018785
DB00712,MESH:D005621
DB01108,MESH:D001988
DB00712,MESH:D053627
DB05316,MESH:D009381
DB14500,MESH:D017098
DB00556,MESH:D013684
DB00460,MESH:D005130
DB00882,MESH:D005155
DB05790,MESH:D005862
DB01672,MESH:D009765
DB14574,MESH:D005600
DB01178,MESH:D006212
DB01373,MESH:D014515
DB00946,MESH:D012220
DB00460,MESH:D014435
DB00176,MESH:D034381
DB00946,MESH:D016727
DB00645,MESH:D002817
DB00645,MESH:D007662
DB05057,MESH:D014647
DB00645,MESH:D059445
DB04076,MESH:D007690
DB00460,MESH:D006469
DB01446,MESH:D005929
DB00183,MESH:D019586
DB08881,MESH:D015163
DB01446,MESH:D004413
DB14500,MESH:D006984
DB01084,MESH:D010591
DB05790,MESH:D004401
DB00882,MESH:D008133
DB06335,MESH:D005831
DB00460,MESH:D016400
DB06448,MESH:D014355
DB00779,MESH:D020417
DB00381,MESH:D018567
DB11132,MESH:D056844
DB00348,MESH:D053713
DB01084,MESH:D053158
DB01353,MESH:D006939
DB00712,MESH:D004698
DB00381,MESH:D009290
DB05790,MESH:D059246
DB00946,MESH:D008947
DB11141,MESH:D006222
DB00645,MESH:D013530
DB06159,MESH:D012173
DB14500,MESH:D020201
DB01672,MESH:D012769
DB00211,MESH:D009798
DB01137,MESH:D016460
DB09073,MESH:D005621
DB01084,MESH:D016063
DB11387,MESH:D013086
DB00176,MESH:D018318
DB00348,MESH:D005329
DB01672,MESH:D007571
DB01776,MESH:D001941
DB01280,MESH:D012562
DB01917,MESH:D006732
DB05409,MESH:D012162
DB11151,MESH:D017093
DB00917,MESH:D018317
DB09073,MESH:D005402
DB00460,MESH:D009196
DB00439,MESH:D020078
DB05790,MESH:D006952
DB12531,MESH:D004405
DB04076,MESH:D052878
DB12531,MESH:D004489
DB00556,MESH:D006406
DB00576,MESH:D009846
DB04786,MESH:D017789
DB11151,MESH:D005901
DB00645,MESH:D057772
DB01108,MESH:D014890
DB11132,MESH:D007239
DB00712,MESH:D005929
DB00595,MESH:D011668
DB00813,MESH:D019559
DB14500,MESH:D055963
DB13014,MESH:D013064
DB01137,MESH:D013530
DB00348,MESH:D004379
DB11151,MESH:D006929
DB01525,MESH:D013746
DB06448,MESH:D018410
DB00576,MESH:D006390
DB01776,MESH:D005207
DB00813,MESH:D058739
DB11151,MESH:D014625
DB00176,MESH:D010921
DB01776,MESH:D009122
DB01084,MESH:D009006
DB13014,MESH:D005756
DB01137,MESH:D012883
DB01137,MESH:D011141
DB00576,MESH:D018783
DB01280,MESH:D006423
DB01917,MESH:D006058
DB01178,MESH:D006520
DB00211,MESH:D017379
DB00645,MESH:D006712
DB01108,MESH:D054556
DB06211,MESH:D020189
DB14090,MESH:D014010
DB06211,MESH:D002658
DB00712,MESH:D052016
DB05057,MESH:D023903
DB01373,MESH:D020144
DB05409,MESH:D008591
DB00712,MESH:D003876
DB11132,MESH:D007011
DB00712,MESH:D010900
DB00917,MESH:D003555
DB00348,MESH:D013122
DB14090,MESH:D006342
DB05087,MESH:D018633
DB01447,MESH:D065766
DB12531,MESH:D012797
DB12531,MESH:D004443
DB02650,MESH:D020763
DB00917,MESH:D016472
DB00460,MESH:D060585
DB01446,MESH:D020925
DB06448,MESH:D046110
DB01108,MESH:D018275
DB05964,MESH:D018307
DB01672,MESH:D017237
DB05409,MESH:D020920
DB00556,MESH:D016399
DB01672,MESH:D005117
DB00480,MESH:D008584
DB01164,MESH:D059350
DB05964,MESH:D007775
DB05316,MESH:D005759
DB01447,MESH:D020433
DB11132,MESH:D011218
DB06335,MESH:D005198
DB05409,MESH:D020096
DB05790,MESH:D014396
DB04786,MESH:D013088
DB00595,MESH:D063647
DB14090,MESH:D003286
DB01178,MESH:D003095
DB01137,MESH:D014523
DB00332,MESH:D013262
DB12531,MESH:D005884
DB06153,MESH:D003409
DB00556,MESH:D011317
DB12531,MESH:D015673
DB11151,MESH:D056586
DB00211,MESH:D004489
DB00655,MESH:D009914
DB05316,MESH:D005151
DB00655,MESH:D015821
DB02650,MESH:D014178
DB00917,MESH:D013290
DB00576,MESH:D002012
DB06448,MESH:D005208
DB06153,MESH:D011656
DB05790,MESH:D006966
DB01672,MESH:D047928
DB00295,MESH:D020293
DB01353,MESH:D014339
DB00211,MESH:D017118
DB01108,MESH:D008546
DB00712,MESH:D012422
DB06153,MESH:D005901
DB00211,MESH:D016111
DB00779,MESH:D019965
DB01446,MESH:D010390
DB05964,MESH:D013616
DB06335,MESH:D003536
DB06335,MESH:D013217
DB05964,MESH:D050500
DB01108,MESH:D063766
DB01108,MESH:D006520
DB06335,MESH:D016104
DB01137,MESH:D008175
DB11151,MESH:D020225
DB05057,MESH:D018677
DB11132,MESH:D006529
DB05790,MESH:D006548
DB14574,MESH:D019846
DB14090,MESH:D013651
DB00176,MESH:D019305
DB01280,MESH:D013398
DB01353,MESH:D002128
DB00556,MESH:D007105
DB00813,MESH:D009408
DB00779,MESH:D009837
DB01575,MESH:D010007
DB00576,MESH:D015175
DB01447,MESH:D005687
DB04786,MESH:D018290
DB08881,MESH:D013122
DB08804,MESH:D018487
DB00882,MESH:D005099
DB01776,MESH:D017714
DB13014,MESH:D011547
DB00946,MESH:D020751
DB06211,MESH:D002179
DB01446,MESH:D001997
DB00655,MESH:D016920
DB04786,MESH:D003744
DB00917,MESH:D012295
DB11132,MESH:D018549
DB08881,MESH:D004715
DB05087,MESH:D017543
DB00712,MESH:D020833
DB00183,MESH:D003875
DB05316,MESH:D006566
DB00595,MESH:D014847
DB05964,MESH:D007805
DB14500,MESH:D017380
DB00460,MESH:D002537
DB05964,MESH:D054318
