DrugID,DiseaseID
DB00675,MESH:D015862
DB00727,MESH:D015862
DB00373,MESH:D015862
DB00979,MESH:D015863
DB00388,MESH:D015863
DB00635,MESH:D015863
DB00615,MESH:D015864
DB00959,MESH:D015864
DB00091,MESH:D015866
DB00860,MESH:D015868
DB01156,MESH:D015875
DB01104,MESH:D015875
DB00945,MESH:D015875
DB00964,MESH:D015875
DB00747,MESH:D015875
DB00715,MESH:D015875
DB00332,MESH:D015875
DB00907,MESH:D015875
DB00753,MESH:D015875
DB13750,MESH:D015877
DB01085,MESH:D015877
DB00802,MESH:D015877
DB00376,MESH:D015877
DB00979,MESH:D015877
DB00321,MESH:D015877
DB09205,MESH:D015877
DB00295,MESH:D015877
DB11373,MESH:D015877
DB00611,MESH:D015877
DB00809,MESH:D015877
DB00712,MESH:D015877
DB12551,MESH:D015877
DB00807,MESH:D015877
DB00504,MESH:D015877
DB00252,MESH:D015877
DB11397,MESH:D015877
DB01088,MESH:D015877
DB00327,MESH:D015877
DB00502,MESH:D015877
DB00393,MESH:D015877
DB05232,MESH:D015877
DB00411,MESH:D015877
DB00575,MESH:D015877
DB13668,MESH:D015877
DB01235,MESH:D015877
DB01151,MESH:D015877
DB01037,MESH:D015877
DB00333,MESH:D015877
DB00490,MESH:D015877
DB11181,MESH:D015877
DB00382,MESH:D015877
DB00572,MESH:D015877
DB00981,MESH:D015877
DB01183,MESH:D015877
DB14972,MESH:D015877
DB00734,MESH:D015877
DB00083,MESH:D015878
DB00747,MESH:D015878
DB12537,MESH:D015878
DB00979,MESH:D015878
DB01050,MESH:D015878
DB00393,MESH:D015878
DB00575,MESH:D015878
DB00273,MESH:D015878
DB00721,MESH:D015878
DB00490,MESH:D015878
DB00602,MESH:D015878
DB01576,MESH:D015878
DB01364,MESH:D015878
DB11181,MESH:D015878
DB00281,MESH:D015878
DB00907,MESH:D015878
DB00981,MESH:D015878
DB01176,MESH:D015878
DB00295,MESH:D015878
DB00723,MESH:D015878
DB00358,MESH:D015878
DB00434,MESH:D015878
DB06711,MESH:D015878
DB01558,MESH:D015878
DB00316,MESH:D015878
DB15339,MESH:D015878
DB00376,MESH:D015878
DB04325,MESH:D015878
DB00572,MESH:D015878
DB01085,MESH:D015878
DB00411,MESH:D015878
DB01192,MESH:D015878
DB12551,MESH:D015878
DB00245,MESH:D015878
DB00939,MESH:D015878
DB01113,MESH:D015878
DB01497,MESH:D015878
DB00388,MESH:D015878
DB00809,MESH:D015878
DB01233,MESH:D015878
DB01156,MESH:D015878
DB01446,MESH:D015878
DB11373,MESH:D015878
DB08841,MESH:D015878
DB04841,MESH:D015878
DB00964,MESH:D015878
DB01004,MESH:D015882
DB00529,MESH:D015882
DB00787,MESH:D015882
DB00189,MESH:D016055
DB00852,MESH:D016055
DB00813,MESH:D016055
DB01068,MESH:D016055
DB00252,MESH:D016055
DB00277,MESH:D016055
DB01174,MESH:D016055
DB00543,MESH:D016055
DB01019,MESH:D016055
DB00598,MESH:D016055
DB01104,MESH:D016055
DB01184,MESH:D016055
DB01233,MESH:D016055
DB00750,MESH:D016055
DB00540,MESH:D016055
DB00215,MESH:D016055
DB00280,MESH:D016055
DB01454,MESH:D016055
DB00907,MESH:D016055
DB01195,MESH:D016055
DB00579,MESH:D016055
DB00564,MESH:D016055
DB04841,MESH:D016055
DB00295,MESH:D016055
DB01242,MESH:D016055
DB00332,MESH:D016055
DB00921,MESH:D016055
DB01216,MESH:D016055
DB00925,MESH:D016055
DB00898,MESH:D016055
DB01151,MESH:D016055
DB00982,MESH:D016055
DB01234,MESH:D016055
DB01337,MESH:D016055
DB00829,MESH:D016055
DB00342,MESH:D016055
DB00186,MESH:D016055
DB01036,MESH:D016055
DB00188,MESH:D016055
DB00182,MESH:D016055
DB00363,MESH:D016055
DB01452,MESH:D016055
DB00370,MESH:D016055
DB00211,MESH:D016055
DB00734,MESH:D016055
DB00917,MESH:D016055
DB01200,MESH:D016055
DB00334,MESH:D016055
DB06199,MESH:D016055
DB13169,MESH:D016055
DB00783,MESH:D016055
DB01400,MESH:D016055
DB00387,MESH:D016055
DB00472,MESH:D016055
DB00476,MESH:D016055
DB01235,MESH:D016055
DB00860,MESH:D016055
DB00245,MESH:D016055
DB06283,MESH:D016055
DB01418,MESH:D016055
DB00622,MESH:D016055
DB01219,MESH:D016055
DB00083,MESH:D016055
DB00668,MESH:D016055
DB00234,MESH:D016055
DB00836,MESH:D016055
DB00706,MESH:D016055
DB00193,MESH:D016055
DB01192,MESH:D016055
DB00285,MESH:D016055
DB14509,MESH:D016055
DB01577,MESH:D016055
DB01162,MESH:D016055
DB06515,MESH:D016055
DB00541,MESH:D016055
DB00297,MESH:D016055
DB00346,MESH:D016055
DB00181,MESH:D016055
DB00590,MESH:D016055
DB00411,MESH:D016055
DB01183,MESH:D016055
DB00656,MESH:D016055
DB00708,MESH:D016055
DB01075,MESH:D016055
DB00502,MESH:D016055
DB01050,MESH:D016055
DB00397,MESH:D016055
DB00321,MESH:D016055
DB00563,MESH:D016055
DB01224,MESH:D016055
DB00987,MESH:D016055
DB00325,MESH:D016063
DB00278,MESH:D016063
DB01109,MESH:D016063
DB00727,MESH:D016063
DB00668,MESH:D016063
DB14066,MESH:D016066
DB11616,MESH:D016066
DB00495,MESH:D016097
DB01156,MESH:D016103
DB00193,MESH:D016103
DB00481,MESH:D016103
DB00540,MESH:D016103
DB00945,MESH:D016104
DB00584,MESH:D016104
DB00554,MESH:D016104
DB00328,MESH:D016104
DB01009,MESH:D016104
DB13919,MESH:D016104
DB01393,MESH:D016111
DB04573,MESH:D016114
DB12028,MESH:D016135
DB00564,MESH:D016135
DB14513,MESH:D016135
DB00242,MESH:D016135
DB00162,MESH:D016135
DB00252,MESH:D016135
DB00627,MESH:D016135
DB00313,MESH:D016135
DB00755,MESH:D016135
DB11134,MESH:D016135
DB01592,MESH:D016135
DB00794,MESH:D016135
DB00158,MESH:D016135
DB00333,MESH:D016135
DB00134,MESH:D016136
DB00313,MESH:D016136
DB00122,MESH:D016137
DB00755,MESH:D016137
DB00184,MESH:D016137
DB00162,MESH:D016137
DB00313,MESH:D016137
DB08828,MESH:D016142
DB00252,MESH:D016142
DB00563,MESH:D016142
DB00929,MESH:D016142
DB00182,MESH:D016142
DB00907,MESH:D016155
DB00907,MESH:D016156
DB00907,MESH:D016170
DB00818,MESH:D016170
DB00202,MESH:D016170
DB00544,MESH:D016171
DB06288,MESH:D016171
DB00308,MESH:D016171
DB01426,MESH:D016171
DB11126,MESH:D016171
DB00738,MESH:D016171
DB01611,MESH:D016171
DB00215,MESH:D016171
DB00841,MESH:D016171
DB00341,MESH:D016171
DB06690,MESH:D016171
DB00681,MESH:D016171
DB00207,MESH:D016171
DB00695,MESH:D016171
DB00679,MESH:D016171
DB00425,MESH:D016171
DB00818,MESH:D016171
DB00656,MESH:D016171
DB01173,MESH:D016171
DB00245,MESH:D016171
DB00981,MESH:D016171
DB00908,MESH:D016171
DB01339,MESH:D016171
DB01151,MESH:D016171
DB13732,MESH:D016171
DB00637,MESH:D016171
DB00196,MESH:D016171
DB00599,MESH:D016171
DB01072,MESH:D016171
DB00604,MESH:D016171
DB01388,MESH:D016171
DB12712,MESH:D016171
DB00391,MESH:D016171
DB00390,MESH:D016171
DB01026,MESH:D016171
DB00915,MESH:D016171
DB00537,MESH:D016171
DB00668,MESH:D016171
DB00389,MESH:D016171
DB01064,MESH:D016171
DB00204,MESH:D016171
DB00783,MESH:D016171
DB00557,MESH:D016171
DB00477,MESH:D016171
DB09167,MESH:D016171
DB01403,MESH:D016171
DB00333,MESH:D016171
DB04841,MESH:D016171
DB01233,MESH:D016171
DB01069,MESH:D016171
DB04825,MESH:D016171
DB00763,MESH:D016171
DB01356,MESH:D016171
DB01142,MESH:D016171
DB14500,MESH:D016171
DB01182,MESH:D016171
DB00927,MESH:D016171
DB00831,MESH:D016171
DB01159,MESH:D016171
DB00898,MESH:D016171
DB01204,MESH:D016171
DB00694,MESH:D016171
DB13179,MESH:D016171
DB00924,MESH:D016171
DB00661,MESH:D016171
DB00472,MESH:D016171
DB11614,MESH:D016171
DB01211,MESH:D016171
DB00864,MESH:D016171
DB00734,MESH:D016171
DB01599,MESH:D016171
DB00450,MESH:D016171
DB01236,MESH:D016171
DB00625,MESH:D016171
DB01452,MESH:D016171
DB01195,MESH:D016171
DB00608,MESH:D016171
DB00376,MESH:D016171
DB00280,MESH:D016171
DB00501,MESH:D016171
DB00365,MESH:D016171
DB01218,MESH:D016171
DB00489,MESH:D016171
DB01035,MESH:D016171
DB01390,MESH:D016171
DB14513,MESH:D016171
DB00218,MESH:D016171
DB00843,MESH:D016171
DB00321,MESH:D016171
DB01113,MESH:D016171
DB00907,MESH:D016171
DB00653,MESH:D016171
DB00502,MESH:D016171
DB01165,MESH:D016171
DB00933,MESH:D016171
DB09026,MESH:D016171
DB00778,MESH:D016171
DB01115,MESH:D016171
DB00829,MESH:D016171
DB06160,MESH:D016171
DB01044,MESH:D016171
DB00813,MESH:D016171
DB00342,MESH:D016171
DB01224,MESH:D016171
DB00458,MESH:D016171
DB00455,MESH:D016171
DB01169,MESH:D016171
DB06589,MESH:D016171
DB00243,MESH:D016171
DB00571,MESH:D016171
DB01244,MESH:D016171
DB01167,MESH:D016171
DB00310,MESH:D016171
DB00379,MESH:D016171
DB00246,MESH:D016171
DB00753,MESH:D016171
DB00199,MESH:D016171
DB01100,MESH:D016171
DB01149,MESH:D016171
DB00612,MESH:D016171
DB01208,MESH:D016171
DB00934,MESH:D016171
DB04855,MESH:D016171
DB00897,MESH:D016171
DB00988,MESH:D016171
DB00281,MESH:D016171
DB00808,MESH:D016171
DB00316,MESH:D016171
DB08992,MESH:D016171
DB00264,MESH:D016171
DB00572,MESH:D016171
DB00468,MESH:D016171
DB01118,MESH:D016171
DB04957,MESH:D016171
DB11617,MESH:D016171
DB00916,MESH:D016171
DB00277,MESH:D016183
DB00300,MESH:D016263
DB00224,MESH:D016263
DB02709,MESH:D016301
DB00328,MESH:D016301
DB01628,MESH:D016301
DB01093,MESH:D016301
DB00898,MESH:D016388
DB00333,MESH:D016388
DB00295,MESH:D016388
DB00563,MESH:D016393
DB00987,MESH:D016393
DB00641,MESH:D016393
DB02546,MESH:D016393
DB03496,MESH:D016393
DB00993,MESH:D016393
DB00531,MESH:D016393
DB11663,MESH:D016393
DB00688,MESH:D016393
DB01008,MESH:D016393
DB00635,MESH:D016393
DB00541,MESH:D016393
DB00188,MESH:D016393
DB01042,MESH:D016393
DB00242,MESH:D016393
DB01168,MESH:D016393
DB02709,MESH:D016393
DB13811,MESH:D016393
DB00773,MESH:D016393
DB00480,MESH:D016393
DB00997,MESH:D016393
DB00860,MESH:D016393
DB00864,MESH:D016393
DB01181,MESH:D016393
DB06813,MESH:D016399
DB00531,MESH:D016399
DB00441,MESH:D016399
DB01008,MESH:D016399
DB00515,MESH:D016399
DB01073,MESH:D016399
DB06179,MESH:D016399
DB01042,MESH:D016399
DB00987,MESH:D016399
DB00997,MESH:D016399
DB08398,MESH:D016399
DB00563,MESH:D016399
DB00541,MESH:D016399
DB00635,MESH:D016399
DB01177,MESH:D016399
DB00773,MESH:D016399
DB11672,MESH:D016399
DB04216,MESH:D016399
DB01280,MESH:D016399
DB00563,MESH:D016400
DB00877,MESH:D016403
DB00441,MESH:D016403
DB00563,MESH:D016403
DB00987,MESH:D016403
DB00262,MESH:D016403
DB01234,MESH:D016403
DB00515,MESH:D016403
DB00997,MESH:D016403
DB00650,MESH:D016403
DB00541,MESH:D016403
DB00635,MESH:D016403
DB00959,MESH:D016403
DB09053,MESH:D016403
DB00531,MESH:D016403
DB00242,MESH:D016403
DB00291,MESH:D016403
DB01590,MESH:D016403
DB00806,MESH:D016410
DB06176,MESH:D016410
DB01169,MESH:D016410
DB02546,MESH:D016410
DB00307,MESH:D016410
DB00563,MESH:D016410
DB00553,MESH:D016410
DB00242,MESH:D016410
DB01204,MESH:D016411
DB00762,MESH:D016411
DB01234,MESH:D016411
DB05015,MESH:D016411
DB00798,MESH:D016459
DB00601,MESH:D016459
DB00250,MESH:D016460
DB00860,MESH:D016463
DB01394,MESH:D016463
DB01149,MESH:D016464
DB08954,MESH:D016464
DB00541,MESH:D016464
DB01599,MESH:D016464
DB12752,MESH:D016464
DB00206,MESH:D016464
DB06816,MESH:D016464
DB00496,MESH:D016464
DB00248,MESH:D016464
DB00997,MESH:D016464
DB00902,MESH:D016464
DB01388,MESH:D016464
DB11742,MESH:D016464
DB00257,MESH:D016464
DB01624,MESH:D016464
DB13042,MESH:D016464
DB01126,MESH:D016464
DB01104,MESH:D016464
DB12401,MESH:D016464
DB00508,MESH:D016464
DB09239,MESH:D016464
DB07118,MESH:D016464
DB00383,MESH:D016464
DB04822,MESH:D016464
DB01218,MESH:D016464
DB01429,MESH:D016464
DB00283,MESH:D016464
DB06153,MESH:D016464
DB08922,MESH:D016464
DB01608,MESH:D016464
DB12405,MESH:D016464
DB01103,MESH:D016464
DB14065,MESH:D016464
DB01184,MESH:D016464
DB01394,MESH:D016464
DB00539,MESH:D016464
DB00850,MESH:D016464
DB00619,MESH:D016464
DB11468,MESH:D016464
DB00527,MESH:D016464
DB00675,MESH:D016464
DB00207,MESH:D016464
DB00216,MESH:D016464
DB01033,MESH:D016464
DB00476,MESH:D016464
DB00251,MESH:D016464
DB00643,MESH:D016464
DB00875,MESH:D016464
DB01083,MESH:D016464
DB00381,MESH:D016464
DB00530,MESH:D016464
DB00938,MESH:D016464
DB00352,MESH:D016464
DB00245,MESH:D016464
DB00420,MESH:D016464
DB00967,MESH:D016464
DB08980,MESH:D016464
DB00340,MESH:D016464
DB00690,MESH:D016464
DB01180,MESH:D016464
DB01239,MESH:D016464
DB00972,MESH:D016464
DB00681,MESH:D016469
DB00582,MESH:D016469
DB00196,MESH:D016469
DB01263,MESH:D016469
DB00762,MESH:D016470
DB00080,MESH:D016470
DB00828,MESH:D016470
DB01190,MESH:D016470
DB00537,MESH:D016470
DB00388,MESH:D016470
DB01212,MESH:D016470
DB06149,MESH:D016470
DB00684,MESH:D016470
DB00319,MESH:D016470
DB01211,MESH:D016470
DB01603,MESH:D016470
DB00798,MESH:D016470
DB00578,MESH:D016470
DB04570,MESH:D016470
DB00713,MESH:D016470
DB00479,MESH:D016470
DB01327,MESH:D016470
DB00301,MESH:D016470
DB00607,MESH:D016470
DB00438,MESH:D016470
DB01017,MESH:D016470
DB00806,MESH:D016470
DB00267,MESH:D016470
DB00955,MESH:D016470
DB00415,MESH:D016470
DB06402,MESH:D016470
DB00916,MESH:D016470
DB00512,MESH:D016470
DB00493,MESH:D016470
DB00207,MESH:D016470
DB01200,MESH:D016471
DB00783,MESH:D016471
DB09255,MESH:D016471
DB00328,MESH:D016471
DB00882,MESH:D016471
DB06789,MESH:D016471
DB00181,MESH:D016472
DB00252,MESH:D016472
DB00563,MESH:D016472
DB00997,MESH:D016472
DB01577,MESH:D016472
DB00541,MESH:D016472
DB00250,MESH:D016472
DB12243,MESH:D016472
DB01337,MESH:D016472
DB00435,MESH:D016472
DB11457,MESH:D016472
DB01234,MESH:D016472
DB11397,MESH:D016472
DB00746,MESH:D016472
DB00396,MESH:D016472
DB01593,MESH:D016481
DB00256,MESH:D016481
DB01060,MESH:D016481
DB01211,MESH:D016481
DB00863,MESH:D016481
DB00338,MESH:D016481
DB00916,MESH:D016481
DB00104,MESH:D016481
DB03057,MESH:D016481
DB00759,MESH:D016481
DB00911,MESH:D016481
DB01294,MESH:D016481
DB00537,MESH:D016481
DB11672,MESH:D016481
DB00213,MESH:D016481
DB01129,MESH:D016481
DB00115,MESH:D016481
DB00448,MESH:D016481
DB00614,MESH:D016481
DB00907,MESH:D016481
DB01234,MESH:D016483
DB00531,MESH:D016483
DB00997,MESH:D016483
DB03496,MESH:D016483
DB00943,MESH:D016483
DB00290,MESH:D016483
DB00495,MESH:D016483
DB00541,MESH:D016483
DB00987,MESH:D016483
DB00563,MESH:D016483
DB01109,MESH:D016489
DB00184,MESH:D016491
DB00247,MESH:D016491
DB00599,MESH:D016491
DB01234,MESH:D016491
DB01576,MESH:D016491
DB01088,MESH:D016491
DB00797,MESH:D016491
DB01109,MESH:D016491
DB00325,MESH:D016491
DB14085,MESH:D016491
DB00806,MESH:D016491
DB00281,MESH:D016491
DB00264,MESH:D016491
DB00907,MESH:D016491
DB00126,MESH:D016491
DB00422,MESH:D016491
DB01577,MESH:D016491
DB00960,MESH:D016491
DB00584,MESH:D016491
DB00458,MESH:D016491
DB00612,MESH:D016491
DB00997,MESH:D016491
DB00696,MESH:D016491
DB00616,MESH:D016491
DB00829,MESH:D016491
DB00915,MESH:D016491
DB00570,MESH:D016506
DB00993,MESH:D016506
DB00449,MESH:D016510
DB01041,MESH:D016510
DB11672,MESH:D016510
DB01118,MESH:D016523
DB01211,MESH:D016523
DB01005,MESH:D016523
DB00235,MESH:D016534
DB00171,MESH:D016534
DB00325,MESH:D016534
DB00841,MESH:D016534
DB00397,MESH:D016534
DB01159,MESH:D016534
DB00571,MESH:D016534
DB00107,MESH:D016534
DB00800,MESH:D016534
DB00316,MESH:D016534
DB11109,MESH:D016535
DB00983,MESH:D016535
DB00945,MESH:D016535
DB00720,MESH:D016535
DB00871,MESH:D016535
DB00744,MESH:D016535
DB13366,MESH:D016535
DB00917,MESH:D016535
DB00860,MESH:D016535
DB11858,MESH:D016535
DB01452,MESH:D016535
DB01222,MESH:D016535
DB12510,MESH:D016535
DB01042,MESH:D016535
DB00907,MESH:D016535
DB00394,MESH:D016535
DB03128,MESH:D016535
DB03849,MESH:D016535
DB01370,MESH:D016535
DB01234,MESH:D016535
DB09536,MESH:D016535
DB12961,MESH:D016535
DB08855,MESH:D016535
DB03843,MESH:D016535
DB06709,MESH:D016535
DB00688,MESH:D016543
DB00563,MESH:D016543
DB00541,MESH:D016543
DB00773,MESH:D016543
DB01168,MESH:D016543
DB00262,MESH:D016543
DB01204,MESH:D016543
DB00987,MESH:D016543
DB00741,MESH:D016543
DB00755,MESH:D016543
DB04572,MESH:D016543
DB01206,MESH:D016543
DB00959,MESH:D016553
DB01406,MESH:D016553
DB00741,MESH:D016553
DB00091,MESH:D016553
DB00316,MESH:D016553
DB00541,MESH:D016553
DB00635,MESH:D016553
DB00302,MESH:D016553
DB00859,MESH:D016553
DB00688,MESH:D016553
DB00531,MESH:D016569
DB01065,MESH:D016574
DB01356,MESH:D016574
DB00540,MESH:D016584
DB03066,MESH:D016584
DB00363,MESH:D016584
DB01708,MESH:D016584
DB00476,MESH:D016584
DB01183,MESH:D016584
DB01191,MESH:D016584
DB00811,MESH:D016584
DB00183,MESH:D016584
DB04829,MESH:D016584
DB00704,MESH:D016584
DB00396,MESH:D016584
DB01104,MESH:D016584
DB00191,MESH:D016584
DB00780,MESH:D016584
DB00574,MESH:D016584
DB00186,MESH:D016584
DB00176,MESH:D016584
DB00184,MESH:D016584
DB00715,MESH:D016584
DB01136,MESH:D016584
DB00321,MESH:D016584
DB00313,MESH:D016584
DB00201,MESH:D016584
DB00391,MESH:D016584
DB00333,MESH:D016584
DB00546,MESH:D016584
DB00982,MESH:D016584
DB01234,MESH:D016584
DB00022,MESH:D016584
DB01068,MESH:D016584
DB00008,MESH:D016584
DB01238,MESH:D016584
DB00215,MESH:D016584
DB01064,MESH:D016584
DB01454,MESH:D016584
DB01233,MESH:D016584
DB01151,MESH:D016584
DB00734,MESH:D016584
DB01156,MESH:D016584
DB00404,MESH:D016584
DB06230,MESH:D016584
DB00669,MESH:D016584
DB00993,MESH:D016584
DB00915,MESH:D016584
DB00842,MESH:D016584
DB01161,MESH:D016584
DB09157,MESH:D016584
DB00829,MESH:D016584
DB00752,MESH:D016584
DB00561,MESH:D016584
DB00285,MESH:D016584
DB00501,MESH:D016584
DB00977,MESH:D016584
DB00206,MESH:D016584
DB13876,MESH:D016584
DB01205,MESH:D016584
DB00571,MESH:D016584
DB00907,MESH:D016584
DB00806,MESH:D016584
DB00273,MESH:D016584
DB00367,MESH:D016584
DB00334,MESH:D016584
DB01202,MESH:D016584
DB01577,MESH:D016584
DB00458,MESH:D016584
DB00916,MESH:D016584
DB00472,MESH:D016584
DB04844,MESH:D016584
DB01392,MESH:D016584
DB00358,MESH:D016584
DB01129,MESH:D016584
DB12537,MESH:D016584
DB00668,MESH:D016584
DB01242,MESH:D016584
DB01140,MESH:D016585
DB00635,MESH:D016603
DB01065,MESH:D016603
DB00448,MESH:D016603
DB01181,MESH:D016609
DB01204,MESH:D016609
DB00993,MESH:D016609
DB01177,MESH:D016609
DB00445,MESH:D016609
DB01073,MESH:D016609
DB00922,MESH:D016638
DB00433,MESH:D016640
DB01016,MESH:D016640
DB03310,MESH:D016640
DB00143,MESH:D016640
DB14085,MESH:D016640
DB11136,MESH:D016640
DB00331,MESH:D016640
DB06789,MESH:D016640
DB00531,MESH:D016649
DB00512,MESH:D016659
DB00787,MESH:D016697
DB00563,MESH:D016706
DB00945,MESH:D016706
DB00738,MESH:D016720
DB01117,MESH:D016720
DB00250,MESH:D016720
DB00959,MESH:D016727
DB00537,MESH:D016736
DB00550,MESH:D016736
DB00682,MESH:D016736
DB00531,MESH:D016736
DB00945,MESH:D016736
DB01041,MESH:D016736
DB04932,MESH:D016736
DB00982,MESH:D016750
DB00708,MESH:D016750
DB00181,MESH:D016750
DB01577,MESH:D016757
DB00683,MESH:D016757
DB00363,MESH:D016757
DB00668,MESH:D016757
DB01104,MESH:D016757
DB00877,MESH:D016757
DB01110,MESH:D016757
DB11450,MESH:D016757
DB01100,MESH:D016757
DB04957,MESH:D016757
DB00199,MESH:D016757
DB00898,MESH:D016757
DB06718,MESH:D016757
DB00907,MESH:D016757
DB00489,MESH:D016757
DB00252,MESH:D016757
DB12712,MESH:D016757
DB00997,MESH:D016757
DB00604,MESH:D016757
DB01211,MESH:D016757
DB01429,MESH:D016757
DB13169,MESH:D016757
DB00679,MESH:D016757
DB00818,MESH:D016757
DB01064,MESH:D016757
DB00734,MESH:D016757
DB00224,MESH:D016757
DB00661,MESH:D016757
DB01169,MESH:D016757
DB00612,MESH:D016757
DB00502,MESH:D016757
DB01118,MESH:D016757
DB01136,MESH:D016757
DB01115,MESH:D016757
DB00598,MESH:D016757
DB00842,MESH:D016757
DB00908,MESH:D016757
DB00961,MESH:D016757
DB01420,MESH:D016757
DB00182,MESH:D016757
DB00297,MESH:D016757
DB00321,MESH:D016757
DB09085,MESH:D016757
DB01184,MESH:D016757
DB00599,MESH:D016757
DB01221,MESH:D016757
DB04898,MESH:D016769
DB00278,MESH:D016769
DB02709,MESH:D016769
DB06228,MESH:D016769
DB00006,MESH:D016769
DB00569,MESH:D016769
DB06406,MESH:D016769
DB00945,MESH:D016769
DB00468,MESH:D016770
DB03843,MESH:D016770
DB03895,MESH:D016770
DB06803,MESH:D016770
DB00254,MESH:D016770
DB01103,MESH:D016770
DB00518,MESH:D016770
DB00205,MESH:D016770
DB00738,MESH:D016773
DB00681,MESH:D016773
DB01167,MESH:D016773
DB13732,MESH:D016773
DB00806,MESH:D016773
DB09322,MESH:D016773
DB05630,MESH:D016773
DB01026,MESH:D016773
DB09153,MESH:D016773
DB09031,MESH:D016773
DB00338,MESH:D016773
DB01421,MESH:D016773
DB00798,MESH:D016773
DB00437,MESH:D016773
DB13110,MESH:D016773
DB00328,MESH:D016773
DB00608,MESH:D016778
DB05088,MESH:D016778
DB00650,MESH:D016778
DB01218,MESH:D016778
DB01299,MESH:D016778
DB01190,MESH:D016778
DB00257,MESH:D016778
DB00468,MESH:D016778
DB00613,MESH:D016778
DB12314,MESH:D016778
DB01239,MESH:D016778
DB01074,MESH:D016778
DB01061,MESH:D016778
DB09130,MESH:D016778
DB00158,MESH:D016778
DB01131,MESH:D016778
DB03796,MESH:D016778
DB00908,MESH:D016778
DB00250,MESH:D016778
DB00679,MESH:D016778
DB00263,MESH:D016778
DB01182,MESH:D016778
DB00205,MESH:D016778
DB00358,MESH:D016778
DB01117,MESH:D016778
DB00468,MESH:D016779
DB00358,MESH:D016779
DB13132,MESH:D016780
DB01087,MESH:D016780
DB00608,MESH:D016780
DB00358,MESH:D016780
DB01234,MESH:D016781
DB00205,MESH:D016781
DB00359,MESH:D016781
DB00819,MESH:D016857
DB09157,MESH:D016857
DB00544,MESH:D016857
DB01165,MESH:D016862
DB06402,MESH:D016863
DB01598,MESH:D016863
DB01061,MESH:D016868
DB00355,MESH:D016868
DB00955,MESH:D016868
DB00798,MESH:D016868
DB01017,MESH:D016869
DB00467,MESH:D016870
DB01212,MESH:D016870
DB01060,MESH:D016870
DB00479,MESH:D016870
DB01172,MESH:D016870
DB00537,MESH:D016870
DB00919,MESH:D016870
DB00675,MESH:D016878
DB00904,MESH:D016883
DB00363,MESH:D016883
DB00334,MESH:D016883
DB00636,MESH:D016883
DB14500,MESH:D016883
DB00977,MESH:D016889
DB00351,MESH:D016889
DB04468,MESH:D016889
DB01008,MESH:D016889
DB00357,MESH:D016889
DB01262,MESH:D016889
DB00398,MESH:D016889
DB00993,MESH:D016889
DB01645,MESH:D016889
DB02292,MESH:D016889
DB00603,MESH:D016889
DB09110,MESH:D016889
DB01075,MESH:D016889
DB00515,MESH:D016889
DB00997,MESH:D016889
DB00531,MESH:D016889
DB06789,MESH:D016889
DB00783,MESH:D016889
DB12947,MESH:D016889
DB01380,MESH:D016889
DB00158,MESH:D016889
DB00755,MESH:D016889
DB00635,MESH:D016889
DB00675,MESH:D016889
DB01229,MESH:D016889
DB13182,MESH:D016889
DB00255,MESH:D016889
DB01181,MESH:D016889
DB00396,MESH:D016889
DB01234,MESH:D016889
DB00958,MESH:D016889
DB00501,MESH:D016889
DB00481,MESH:D016889
DB01039,MESH:D016889
DB00877,MESH:D016891
DB06212,MESH:D016891
DB00305,MESH:D016893
DB01098,MESH:D016893
DB00435,MESH:D016893
DB00758,MESH:D016893
DB00668,MESH:D016893
DB00635,MESH:D016893
DB00445,MESH:D016893
DB00319,MESH:D016905
DB00955,MESH:D016905
DB00537,MESH:D016905
DB04539,MESH:D016905
DB00415,MESH:D016905
DB00798,MESH:D016905
DB01163,MESH:D016905
DB00578,MESH:D016905
DB00487,MESH:D016905
DB00438,MESH:D016905
DB00479,MESH:D016905
DB01212,MESH:D016905
DB00512,MESH:D016905
DB04570,MESH:D016905
DB00355,MESH:D016905
DB01053,MESH:D016905
DB00803,MESH:D016905
DB00916,MESH:D016905
DB00684,MESH:D016905
DB01060,MESH:D016905
DB06219,MESH:D016908
DB01045,MESH:D016908
DB00601,MESH:D016908
DB00415,MESH:D016908
DB00479,MESH:D016908
DB01053,MESH:D016908
DB00537,MESH:D016908
DB01165,MESH:D016908
DB00080,MESH:D016908
DB01627,MESH:D016908
DB00512,MESH:D016908
DB01333,MESH:D016908
DB01212,MESH:D016908
DB00798,MESH:D016908
DB01017,MESH:D016908
DB06149,MESH:D016908
DB00760,MESH:D016908
DB01190,MESH:D016908
DB00319,MESH:D016908
DB00267,MESH:D016908
DB00446,MESH:D016908
DB00859,MESH:D016918
DB00563,MESH:D016918
DB01110,MESH:D016919
DB00993,MESH:D016919
DB00860,MESH:D016919
DB01026,MESH:D016919
DB01234,MESH:D016919
DB01167,MESH:D016919
DB00853,MESH:D016919
DB01099,MESH:D016919
DB00196,MESH:D016919
DB00681,MESH:D016919
DB00218,MESH:D016920
DB00607,MESH:D016920
DB00601,MESH:D016920
DB00684,MESH:D016920
DB00798,MESH:D016920
DB01053,MESH:D016920
DB00916,MESH:D016920
DB00415,MESH:D016920
DB00479,MESH:D016920
DB00319,MESH:D016920
DB01017,MESH:D016920
DB00512,MESH:D016920
DB00493,MESH:D016920
DB06149,MESH:D016920
DB00446,MESH:D016920
DB00828,MESH:D016920
DB01112,MESH:D016920
